STITCH,Gene,No_drug,No_gene
CID000005358,2842,59.0,2010.0
CID000005358,54112,59.0,14956.0
CID000005358,136,59.0,97.0
CID000005358,135,59.0,98.0
CID000005358,134,59.0,95.0
CID000005358,10692,59.0,7915.0
CID000005358,9287,59.0,6710.0
CID000005358,9283,59.0,6708.0
CID000005358,4985,59.0,3567.0
CID000005358,4987,59.0,3571.0
CID000005358,10663,59.0,7893.0
CID000005358,4988,59.0,3570.0
CID000005358,27201,59.0,12801.0
CID000005358,4889,59.0,3504.0
CID000005358,221391,59.0,11917.0
CID000005358,2850,59.0,2018.0
CID000005358,84539,59.0,10181.0
CID000005358,84634,59.0,10220.0
CID000005358,4887,59.0,3503.0
CID000005358,54329,59.0,14986.0
CID000005358,54328,59.0,14985.0
CID000005358,10886,59.0,8050.0
CID000005358,10887,59.0,8051.0
CID000005358,729230,59.0,5950.0
CID000005358,23566,59.0,11609.0
CID000005358,10888,59.0,8052.0
CID000005358,9170,59.0,6622.0
CID000005358,6010,59.0,4374.0
CID000005358,56923,59.0,16239.0
CID000005358,2798,59.0,1973.0
CID000005358,128674,59.0,17551.0
CID000005358,10803,59.0,7993.0
CID000005358,319100,59.0,16266.0
CID000005358,23596,59.0,11633.0
CID000005358,94233,59.0,13038.0
CID000005358,3274,59.0,2365.0
CID000005358,285601,59.0,11507.0
CID000005358,2827,59.0,1997.0
CID000005358,53831,59.0,14902.0
CID000005358,1902,59.0,1415.0
CID000005358,338557,59.0,8041.0
CID000005358,1234,59.0,937.0
CID000005358,1230,59.0,933.0
CID000005358,1813,59.0,1351.0
CID000005358,1232,59.0,935.0
CID000005358,1233,59.0,936.0
CID000005358,1238,59.0,941.0
CID000005358,2837,59.0,2006.0
CID000005358,2835,59.0,2005.0
CID000005358,2834,59.0,2004.0
CID000005358,2832,59.0,2002.0
CID000005358,2831,59.0,2001.0
CID000005358,2830,59.0,2000.0
CID000005358,344561,59.0,9643.0
CID000005358,2652,59.0,1873.0
CID000005358,3354,59.0,2420.0
CID000005358,5737,59.0,4167.0
CID000005358,1241,59.0,943.0
CID000005358,8811,59.0,6343.0
CID000005358,3351,59.0,2418.0
CID000005358,83550,59.0,9765.0
CID000005358,3350,59.0,2417.0
CID000005358,623,59.0,469.0
CID000005358,2861,59.0,2025.0
CID000005358,64106,59.0,17738.0
CID000005358,3352,59.0,2419.0
CID000005358,339403,59.0,8465.0
CID000005358,153,59.0,109.0
CID000005358,7852,59.0,5746.0
CID000005358,83873,59.0,9862.0
CID000005358,152,59.0,108.0
CID000005358,155,59.0,111.0
CID000005358,9038,59.0,6507.0
CID000005358,134864,59.0,2738.0
CID000005358,64582,59.0,17880.0
CID000005358,4829,59.0,3451.0
CID000005358,3359,59.0,2430.0
CID000005358,5540,59.0,4005.0
CID000005358,3361,59.0,2427.0
CID000005358,3362,59.0,2428.0
CID000005358,3363,59.0,2429.0
CID000005358,186,59.0,134.0
CID000005358,187,59.0,135.0
CID000005358,185,59.0,133.0
CID000005358,2587,59.0,1825.0
CID000005358,9293,59.0,6713.0
CID000005358,5021,59.0,3597.0
CID000005358,57007,59.0,16300.0
CID000005358,4986,59.0,3568.0
CID000005358,118442,59.0,14830.0
CID000005358,8477,59.0,6066.0
CID000005358,4157,59.0,3016.0
CID000005358,84109,59.0,9959.0
CID000005358,2925,59.0,2082.0
CID000005358,5956,59.0,4329.0
CID000005358,6752,59.0,4963.0
CID000005358,6753,59.0,4964.0
CID000005358,350383,59.0,10913.0
CID000005358,6751,59.0,4962.0
CID000005358,6754,59.0,4965.0
CID000005358,6755,59.0,4966.0
CID000005358,2693,59.0,1903.0
CID000005358,151,59.0,107.0
CID000005358,150,59.0,106.0
CID000005358,2862,59.0,2026.0
CID000005358,2863,59.0,2027.0
CID000005358,887,59.0,678.0
CID000005358,886,59.0,677.0
CID000005358,554,59.0,428.0
CID000005358,4886,59.0,3502.0
CID000005358,552,59.0,426.0
CID000005358,59340,59.0,16988.0
CID000005358,3062,59.0,2193.0
CID000005358,3061,59.0,2192.0
CID000005358,4923,59.0,3531.0
CID000005358,1816,59.0,1354.0
CID000005358,5729,59.0,4161.0
CID000005358,4161,59.0,3020.0
CID000005358,4160,59.0,3019.0
CID000005358,11245,59.0,8355.0
CID000005358,7201,59.0,5321.0
CID000005358,139760,59.0,6242.0
CID000005358,146,59.0,103.0
CID000005358,147,59.0,104.0
CID000005358,134391,59.0,2400.0
CID000005358,140,59.0,99.0
CID000005358,51289,59.0,14461.0
CID000005358,611,59.0,465.0
CID000005358,148,59.0,105.0
CID000005358,3355,59.0,2421.0
CID000005358,5734,59.0,4166.0
CID000005358,3357,59.0,2423.0
CID000005358,3356,59.0,2422.0
CID000005358,5731,59.0,4163.0
CID000005358,10316,59.0,7606.0
CID000005358,5733,59.0,4165.0
CID000005358,5732,59.0,4164.0
CID000005358,5739,59.0,4169.0
CID000005358,3358,59.0,2424.0
CID000005358,23620,59.0,11654.0
CID000005358,5995,59.0,4359.0
CID000005358,56413,59.0,16123.0
CID000005358,1812,59.0,1350.0
CID000005358,6915,59.0,5101.0
CID000005358,4158,59.0,3017.0
CID000005358,4159,59.0,3018.0
CID000005358,11250,59.0,8359.0
CID000005358,1814,59.0,1352.0
CID000005358,8484,59.0,6072.0
CID000005358,81491,59.0,9483.0
CID000005358,83551,59.0,9766.0
CID000005358,680,59.0,518.0
CID000005358,11255,59.0,8364.0
CID000004819,1128,239.0,868.0
CID000004192,706,227.0,533.0
CID000004192,6580,227.0,4805.0
CID000004192,222642,227.0,12300.0
CID000004192,1576,227.0,1177.0
CID000003348,3269,604.0,2361.0
CID000003348,3757,604.0,2705.0
CID000003345,1269,13.0,958.0
CID000003345,124274,13.0,16901.0
CID000003345,2849,13.0,2017.0
CID000003345,2847,13.0,2015.0
CID000003345,2844,13.0,2012.0
CID000003345,2845,13.0,2013.0
CID000003345,2842,13.0,2010.0
CID000003345,54112,13.0,14956.0
CID000003345,136,13.0,97.0
CID000003345,135,13.0,98.0
CID000003345,134,13.0,95.0
CID000003345,10692,13.0,7915.0
CID000003345,9287,13.0,6710.0
CID000003345,9283,13.0,6708.0
CID000003345,4985,13.0,3567.0
CID000003345,4987,13.0,3571.0
CID000003345,10663,13.0,7893.0
CID000003345,4988,13.0,3570.0
CID000003345,27201,13.0,12801.0
CID000003345,4889,13.0,3504.0
CID000003345,221391,13.0,11917.0
CID000003345,2850,13.0,2018.0
CID000003345,84539,13.0,10181.0
CID000003345,84634,13.0,10220.0
CID000003345,4887,13.0,3503.0
CID000003345,54329,13.0,14986.0
CID000003345,54328,13.0,14985.0
CID000003345,10886,13.0,8050.0
CID000003345,10887,13.0,8051.0
CID000003345,729230,13.0,5950.0
CID000003345,23566,13.0,11609.0
CID000003345,10888,13.0,8052.0
CID000003345,9170,13.0,6622.0
CID000003345,6010,13.0,4374.0
CID000003345,56923,13.0,16239.0
CID000003345,2798,13.0,1973.0
CID000003345,128674,13.0,17551.0
CID000003345,10803,13.0,7993.0
CID000003345,319100,13.0,16266.0
CID000003345,23596,13.0,11633.0
CID000003345,94233,13.0,13038.0
CID000003345,3274,13.0,2365.0
CID000003345,285601,13.0,11507.0
CID000003345,2827,13.0,1997.0
CID000003345,53831,13.0,14902.0
CID000003345,1902,13.0,1415.0
CID000003345,338557,13.0,8041.0
CID000003345,1234,13.0,937.0
CID000003345,1230,13.0,933.0
CID000003345,1813,13.0,1351.0
CID000003345,1232,13.0,935.0
CID000003345,1233,13.0,936.0
CID000003345,1238,13.0,941.0
CID000003345,2837,13.0,2006.0
CID000003345,2835,13.0,2005.0
CID000003345,2834,13.0,2004.0
CID000003345,2832,13.0,2002.0
CID000003345,2831,13.0,2001.0
CID000003345,2830,13.0,2000.0
CID000003345,344561,13.0,9643.0
CID000003345,2652,13.0,1873.0
CID000003345,5734,13.0,4166.0
CID000003345,5737,13.0,4167.0
CID000003345,5243,13.0,3774.0
CID000003345,1241,13.0,943.0
CID000003345,8811,13.0,6343.0
CID000003345,3351,13.0,2418.0
CID000003345,83550,13.0,9765.0
CID000003345,3350,13.0,2417.0
CID000003345,623,13.0,469.0
CID000003345,2861,13.0,2025.0
CID000003345,64106,13.0,17738.0
CID000003345,3352,13.0,2419.0
CID000003345,339403,13.0,8465.0
CID000003345,153,13.0,109.0
CID000003345,3757,13.0,2705.0
CID000003345,7852,13.0,5746.0
CID000003345,83873,13.0,9862.0
CID000003345,152,13.0,108.0
CID000003345,155,13.0,111.0
CID000003345,9038,13.0,6507.0
CID000003345,134864,13.0,2738.0
CID000003345,64582,13.0,17880.0
CID000003345,4829,13.0,3451.0
CID000003345,5540,13.0,4005.0
CID000003345,3361,13.0,2427.0
CID000003345,3362,13.0,2428.0
CID000003345,3363,13.0,2429.0
CID000003345,186,13.0,134.0
CID000003345,187,13.0,135.0
CID000003345,185,13.0,133.0
CID000003345,2587,13.0,1825.0
CID000003345,9293,13.0,6713.0
CID000003345,5021,13.0,3597.0
CID000003345,57007,13.0,16300.0
CID000003345,4986,13.0,3568.0
CID000003345,118442,13.0,14830.0
CID000003345,8477,13.0,6066.0
CID000003345,4157,13.0,3016.0
CID000003345,84109,13.0,9959.0
CID000003345,2925,13.0,2082.0
CID000003345,5956,13.0,4329.0
CID000003345,6752,13.0,4963.0
CID000003345,6753,13.0,4964.0
CID000003345,350383,13.0,10913.0
CID000003345,6751,13.0,4962.0
CID000003345,6754,13.0,4965.0
CID000003345,6755,13.0,4966.0
CID000003345,2693,13.0,1903.0
CID000003345,151,13.0,107.0
CID000003345,150,13.0,106.0
CID000003345,2862,13.0,2026.0
CID000003345,2863,13.0,2027.0
CID000003345,887,13.0,678.0
CID000003345,886,13.0,677.0
CID000003345,554,13.0,428.0
CID000003345,4886,13.0,3502.0
CID000003345,552,13.0,426.0
CID000003345,59340,13.0,16988.0
CID000003345,3062,13.0,2193.0
CID000003345,3061,13.0,2192.0
CID000003345,4923,13.0,3531.0
CID000003345,1816,13.0,1354.0
CID000003345,5729,13.0,4161.0
CID000003345,4161,13.0,3020.0
CID000003345,4160,13.0,3019.0
CID000003345,11245,13.0,8355.0
CID000003345,7201,13.0,5321.0
CID000003345,139760,13.0,6242.0
CID000003345,146,13.0,103.0
CID000003345,147,13.0,104.0
CID000003345,134391,13.0,2400.0
CID000003345,140,13.0,99.0
CID000003345,51289,13.0,14461.0
CID000003345,611,13.0,465.0
CID000003345,148,13.0,105.0
CID000003345,3355,13.0,2421.0
CID000003345,3354,13.0,2420.0
CID000003345,3357,13.0,2423.0
CID000003345,3356,13.0,2422.0
CID000003345,5731,13.0,4163.0
CID000003345,10316,13.0,7606.0
CID000003345,5733,13.0,4165.0
CID000003345,5732,13.0,4164.0
CID000003345,5739,13.0,4169.0
CID000003345,3358,13.0,2424.0
CID000003345,23620,13.0,11654.0
CID000003345,5995,13.0,4359.0
CID000003345,56413,13.0,16123.0
CID000003345,1812,13.0,1350.0
CID000003345,6915,13.0,5101.0
CID000003345,4158,13.0,3017.0
CID000003345,4159,13.0,3018.0
CID000003345,11250,13.0,8359.0
CID000003345,1814,13.0,1352.0
CID000003345,8484,13.0,6072.0
CID000003345,81491,13.0,9483.0
CID000003345,83551,13.0,9766.0
CID000003345,680,13.0,518.0
CID000003345,11255,13.0,8364.0
CID000005453,1555,116.0,1168.0
CID000003696,1269,152.0,958.0
CID000003696,124274,152.0,16901.0
CID000003696,2849,152.0,2017.0
CID000003696,2847,152.0,2015.0
CID000003696,2844,152.0,2012.0
CID000003696,2845,152.0,2013.0
CID000003696,2842,152.0,2010.0
CID000003696,54112,152.0,14956.0
CID000003696,136,152.0,97.0
CID000003696,135,152.0,98.0
CID000003696,134,152.0,95.0
CID000003696,10692,152.0,7915.0
CID000003696,118442,152.0,14830.0
CID000003696,55117,152.0,15433.0
CID000003696,9287,152.0,6710.0
CID000003696,9283,152.0,6708.0
CID000003696,28968,152.0,13065.0
CID000003696,4985,152.0,3567.0
CID000003696,4987,152.0,3571.0
CID000003696,10663,152.0,7893.0
CID000003696,4988,152.0,3570.0
CID000003696,388662,152.0,17277.0
CID000003696,4889,152.0,3504.0
CID000003696,221391,152.0,11917.0
CID000003696,2850,152.0,2018.0
CID000003696,84539,152.0,10181.0
CID000003696,84634,152.0,10220.0
CID000003696,4887,152.0,3503.0
CID000003696,54329,152.0,14986.0
CID000003696,54328,152.0,14985.0
CID000003696,10886,152.0,8050.0
CID000003696,10887,152.0,8051.0
CID000003696,729230,152.0,5950.0
CID000003696,23566,152.0,11609.0
CID000003696,10888,152.0,8052.0
CID000003696,9170,152.0,6622.0
CID000003696,6010,152.0,4374.0
CID000003696,56923,152.0,16239.0
CID000003696,83873,152.0,9862.0
CID000003696,6752,152.0,4963.0
CID000003696,2798,152.0,1973.0
CID000003696,128674,152.0,17551.0
CID000003696,10803,152.0,7993.0
CID000003696,1128,152.0,868.0
CID000003696,55244,152.0,15540.0
CID000003696,319100,152.0,16266.0
CID000003696,23596,152.0,11633.0
CID000003696,94233,152.0,13038.0
CID000003696,3274,152.0,2365.0
CID000003696,285601,152.0,11507.0
CID000003696,2827,152.0,1997.0
CID000003696,53831,152.0,14902.0
CID000003696,1902,152.0,1415.0
CID000003696,9152,152.0,6609.0
CID000003696,338557,152.0,8041.0
CID000003696,54716,152.0,15136.0
CID000003696,1234,152.0,937.0
CID000003696,6582,152.0,4808.0
CID000003696,6581,152.0,4806.0
CID000003696,1230,152.0,933.0
CID000003696,1813,152.0,1351.0
CID000003696,1232,152.0,935.0
CID000003696,1233,152.0,936.0
CID000003696,1133,152.0,873.0
CID000003696,1132,152.0,872.0
CID000003696,1131,152.0,871.0
CID000003696,1238,152.0,941.0
CID000003696,7852,152.0,5746.0
CID000003696,2837,152.0,2006.0
CID000003696,2835,152.0,2005.0
CID000003696,2834,152.0,2004.0
CID000003696,2832,152.0,2002.0
CID000003696,2831,152.0,2001.0
CID000003696,2830,152.0,2000.0
CID000003696,344561,152.0,9643.0
CID000003696,2652,152.0,1873.0
CID000003696,3354,152.0,2420.0
CID000003696,5737,152.0,4167.0
CID000003696,64582,152.0,17880.0
CID000003696,1241,152.0,943.0
CID000003696,8811,152.0,6343.0
CID000003696,3351,152.0,2418.0
CID000003696,83550,152.0,9765.0
CID000003696,83551,152.0,9766.0
CID000003696,623,152.0,469.0
CID000003696,2861,152.0,2025.0
CID000003696,64106,152.0,17738.0
CID000003696,3352,152.0,2419.0
CID000003696,339403,152.0,8465.0
CID000003696,153,152.0,109.0
CID000003696,3757,152.0,2705.0
CID000003696,6536,152.0,4766.0
CID000003696,3269,152.0,2361.0
CID000003696,6534,152.0,4764.0
CID000003696,6535,152.0,4765.0
CID000003696,6532,152.0,4762.0
CID000003696,6533,152.0,4763.0
CID000003696,6530,152.0,4760.0
CID000003696,6531,152.0,4761.0
CID000003696,155,152.0,111.0
CID000003696,9038,152.0,6507.0
CID000003696,134864,152.0,2738.0
CID000003696,6538,152.0,4767.0
CID000003696,6539,152.0,4768.0
CID000003696,554,152.0,428.0
CID000003696,4829,152.0,3451.0
CID000003696,3359,152.0,2430.0
CID000003696,5540,152.0,4005.0
CID000003696,3361,152.0,2427.0
CID000003696,3362,152.0,2428.0
CID000003696,3363,152.0,2429.0
CID000003696,186,152.0,134.0
CID000003696,187,152.0,135.0
CID000003696,185,152.0,133.0
CID000003696,2587,152.0,1825.0
CID000003696,9293,152.0,6713.0
CID000003696,5021,152.0,3597.0
CID000003696,57007,152.0,16300.0
CID000003696,4986,152.0,3568.0
CID000003696,56413,152.0,16123.0
CID000003696,10316,152.0,7606.0
CID000003696,340024,152.0,8508.0
CID000003696,6529,152.0,4759.0
CID000003696,8477,152.0,6066.0
CID000003696,4157,152.0,3016.0
CID000003696,84109,152.0,9959.0
CID000003696,2925,152.0,2082.0
CID000003696,5956,152.0,4329.0
CID000003696,1129,152.0,869.0
CID000003696,6753,152.0,4964.0
CID000003696,350383,152.0,10913.0
CID000003696,6751,152.0,4962.0
CID000003696,6754,152.0,4965.0
CID000003696,6755,152.0,4966.0
CID000003696,5621,152.0,4076.0
CID000003696,2693,152.0,1903.0
CID000003696,11254,152.0,8363.0
CID000003696,151,152.0,107.0
CID000003696,150,152.0,106.0
CID000003696,2862,152.0,2026.0
CID000003696,2863,152.0,2027.0
CID000003696,887,152.0,678.0
CID000003696,886,152.0,677.0
CID000003696,348932,152.0,10700.0
CID000003696,4886,152.0,3502.0
CID000003696,552,152.0,426.0
CID000003696,59340,152.0,16988.0
CID000003696,3062,152.0,2193.0
CID000003696,3061,152.0,2192.0
CID000003696,152,152.0,108.0
CID000003696,27201,152.0,12801.0
CID000003696,4923,152.0,3531.0
CID000003696,1816,152.0,1354.0
CID000003696,5729,152.0,4161.0
CID000003696,4161,152.0,3020.0
CID000003696,4160,152.0,3019.0
CID000003696,11245,152.0,8355.0
CID000003696,7201,152.0,5321.0
CID000003696,139760,152.0,6242.0
CID000003696,146,152.0,103.0
CID000003696,147,152.0,104.0
CID000003696,134391,152.0,2400.0
CID000003696,140,152.0,99.0
CID000003696,51289,152.0,14461.0
CID000003696,611,152.0,465.0
CID000003696,148,152.0,105.0
CID000003696,3355,152.0,2421.0
CID000003696,5734,152.0,4166.0
CID000003696,3357,152.0,2423.0
CID000003696,3356,152.0,2422.0
CID000003696,5731,152.0,4163.0
CID000003696,3350,152.0,2417.0
CID000003696,5733,152.0,4165.0
CID000003696,5732,152.0,4164.0
CID000003696,5739,152.0,4169.0
CID000003696,3358,152.0,2424.0
CID000003696,23620,152.0,11654.0
CID000003696,5995,152.0,4359.0
CID000003696,6915,152.0,5101.0
CID000003696,1812,152.0,1350.0
CID000003696,6540,152.0,4769.0
CID000003696,4158,152.0,3017.0
CID000003696,4159,152.0,3018.0
CID000003696,11250,152.0,8359.0
CID000003696,1814,152.0,1352.0
CID000003696,8484,152.0,6072.0
CID000003696,81491,152.0,9483.0
CID000003696,680,152.0,518.0
CID000003696,11255,152.0,8364.0
CID000068844,768,459.0,585.0
CID000068844,771,459.0,588.0
CID000068844,770,459.0,587.0
CID000068844,762,459.0,579.0
CID000068844,763,459.0,580.0
CID000068844,760,459.0,577.0
CID000068844,761,459.0,578.0
CID000068844,766,459.0,583.0
CID000068844,767,459.0,584.0
CID000068844,56934,459.0,16247.0
CID000068844,377677,459.0,14081.0
CID000068844,11238,459.0,8350.0
CID000068844,5793,459.0,4205.0
CID000068844,5803,459.0,4215.0
CID000068844,765,459.0,582.0
CID000068844,759,459.0,576.0
CID000004409,4128,310.0,2989.0
CID000004409,7018,310.0,5168.0
CID000004409,6530,310.0,4760.0
CID000004409,4241,310.0,3078.0
CID000005523,6532,273.0,4762.0
CID000005523,4985,273.0,3567.0
CID000005523,4988,273.0,3570.0
CID000005523,6530,273.0,4760.0
CID000005523,4986,273.0,3568.0
CID000005002,1142,204.0,882.0
CID000005002,1143,204.0,883.0
CID000005002,1140,204.0,880.0
CID000005002,1141,204.0,881.0
CID000005002,1146,204.0,886.0
CID000005002,1144,204.0,884.0
CID000005002,1145,204.0,885.0
CID000005002,2847,204.0,2015.0
CID000005002,2844,204.0,2012.0
CID000005002,2845,204.0,2013.0
CID000005002,2842,204.0,2010.0
CID000005002,1269,204.0,958.0
CID000005002,54112,204.0,14956.0
CID000005002,136,204.0,97.0
CID000005002,135,204.0,98.0
CID000005002,134,204.0,95.0
CID000005002,124274,204.0,16901.0
CID000005002,10692,204.0,7915.0
CID000005002,118442,204.0,14830.0
CID000005002,9287,204.0,6710.0
CID000005002,2849,204.0,2017.0
CID000005002,9283,204.0,6708.0
CID000005002,4985,204.0,3567.0
CID000005002,4987,204.0,3571.0
CID000005002,10663,204.0,7893.0
CID000005002,4988,204.0,3570.0
CID000005002,27201,204.0,12801.0
CID000005002,285242,204.0,11180.0
CID000005002,4889,204.0,3504.0
CID000005002,221391,204.0,11917.0
CID000005002,2850,204.0,2018.0
CID000005002,84539,204.0,10181.0
CID000005002,84634,204.0,10220.0
CID000005002,4887,204.0,3503.0
CID000005002,54329,204.0,14986.0
CID000005002,54328,204.0,14985.0
CID000005002,10886,204.0,8050.0
CID000005002,10887,204.0,8051.0
CID000005002,729230,204.0,5950.0
CID000005002,9177,204.0,6626.0
CID000005002,23566,204.0,11609.0
CID000005002,10888,204.0,8052.0
CID000005002,9170,204.0,6622.0
CID000005002,6010,204.0,4374.0
CID000005002,56923,204.0,16239.0
CID000005002,6752,204.0,4963.0
CID000005002,2798,204.0,1973.0
CID000005002,128674,204.0,17551.0
CID000005002,55584,204.0,15717.0
CID000005002,8973,204.0,6466.0
CID000005002,10803,204.0,7993.0
CID000005002,1128,204.0,868.0
CID000005002,89832,204.0,11807.0
CID000005002,319100,204.0,16266.0
CID000005002,23596,204.0,11633.0
CID000005002,94233,204.0,13038.0
CID000005002,3274,204.0,2365.0
CID000005002,285601,204.0,11507.0
CID000005002,2827,204.0,1997.0
CID000005002,53831,204.0,14902.0
CID000005002,1902,204.0,1415.0
CID000005002,338557,204.0,8041.0
CID000005002,1132,204.0,872.0
CID000005002,1234,204.0,937.0
CID000005002,1139,204.0,879.0
CID000005002,1138,204.0,878.0
CID000005002,1230,204.0,933.0
CID000005002,1813,204.0,1351.0
CID000005002,1232,204.0,935.0
CID000005002,1233,204.0,936.0
CID000005002,170572,204.0,13597.0
CID000005002,1137,204.0,877.0
CID000005002,1131,204.0,871.0
CID000005002,1238,204.0,941.0
CID000005002,1136,204.0,876.0
CID000005002,1135,204.0,875.0
CID000005002,1134,204.0,874.0
CID000005002,2837,204.0,2006.0
CID000005002,2835,204.0,2005.0
CID000005002,2834,204.0,2004.0
CID000005002,2832,204.0,2002.0
CID000005002,2831,204.0,2001.0
CID000005002,2830,204.0,2000.0
CID000005002,344561,204.0,9643.0
CID000005002,2652,204.0,1873.0
CID000005002,3354,204.0,2420.0
CID000005002,5737,204.0,4167.0
CID000005002,1241,204.0,943.0
CID000005002,57053,204.0,16322.0
CID000005002,8811,204.0,6343.0
CID000005002,3351,204.0,2418.0
CID000005002,83550,204.0,9765.0
CID000005002,83551,204.0,9766.0
CID000005002,623,204.0,469.0
CID000005002,2861,204.0,2025.0
CID000005002,64106,204.0,17738.0
CID000005002,3352,204.0,2419.0
CID000005002,339403,204.0,8465.0
CID000005002,153,204.0,109.0
CID000005002,7852,204.0,5746.0
CID000005002,3269,204.0,2361.0
CID000005002,83873,204.0,9862.0
CID000005002,152,204.0,108.0
CID000005002,6532,204.0,4762.0
CID000005002,6530,204.0,4760.0
CID000005002,6531,204.0,4761.0
CID000005002,155,204.0,111.0
CID000005002,9038,204.0,6507.0
CID000005002,134864,204.0,2738.0
CID000005002,64582,204.0,17880.0
CID000005002,4829,204.0,3451.0
CID000005002,3359,204.0,2430.0
CID000005002,5540,204.0,4005.0
CID000005002,3361,204.0,2427.0
CID000005002,3362,204.0,2428.0
CID000005002,3363,204.0,2429.0
CID000005002,186,204.0,134.0
CID000005002,187,204.0,135.0
CID000005002,185,204.0,133.0
CID000005002,2587,204.0,1825.0
CID000005002,9293,204.0,6713.0
CID000005002,5021,204.0,3597.0
CID000005002,57007,204.0,16300.0
CID000005002,4986,204.0,3568.0
CID000005002,10316,204.0,7606.0
CID000005002,8477,204.0,6066.0
CID000005002,4157,204.0,3016.0
CID000005002,84109,204.0,9959.0
CID000005002,2925,204.0,2082.0
CID000005002,5956,204.0,4329.0
CID000005002,1129,204.0,869.0
CID000005002,6753,204.0,4964.0
CID000005002,350383,204.0,10913.0
CID000005002,6751,204.0,4962.0
