,STITCH,Gene
10641,CID000004140,680
10642,CID000004140,11255
10643,CID005311297,10800
10644,CID000005381,5915
10645,CID000005381,5914
10646,CID000005381,5916
10647,CID000216239,3717
10648,CID000216239,3716
10649,CID000216239,147746
10650,CID000216239,3718
10651,CID000216239,660
10652,CID000216239,28996
10653,CID000216239,6725
10654,CID000216239,3654
10655,CID000216239,3656
10656,CID000216239,23617
10657,CID000216239,6714
10658,CID000216239,2322
10659,CID000216239,2321
10660,CID000216239,7301
10661,CID000216239,2324
10662,CID000216239,4145
10663,CID000216239,9833
10664,CID000216239,51265
10665,CID000216239,3791
10666,CID000216239,51776
10667,CID000216239,11183
10668,CID000216239,3480
10669,CID000216239,5753
10670,CID000216239,83942
10671,CID000216239,2263
10672,CID000216239,10114
10673,CID000216239,3643
10674,CID000216239,6794
10675,CID000216239,6795
10676,CID000216239,6793
10677,CID000216239,6790
10678,CID000216239,25
10679,CID000216239,7525
10680,CID000216239,9578
10681,CID000216239,5159
10682,CID000216239,6850
10683,CID000216239,10733
10684,CID000216239,5157
10685,CID000216239,5156
10686,CID000216239,5607
10687,CID000216239,5600
10688,CID000216239,11035
10689,CID000216239,53834
10690,CID000216239,2268
10691,CID000216239,81629
10692,CID000216239,369
10693,CID000216239,7535
10694,CID000216239,8737
10695,CID000216239,23178
10696,CID000216239,2261
10697,CID000216239,80122
10698,CID000216239,6300
10699,CID000216239,2264
10700,CID000216239,84451
10701,CID000216239,1452
10702,CID000216239,2444
10703,CID000216239,3815
10704,CID000216239,10595
10705,CID000216239,2932
10706,CID000216239,2931
10707,CID000216239,283629
10708,CID000216239,11213
10709,CID000216239,197259
10710,CID000216239,10420
10711,CID000216239,10221
10712,CID000216239,23097
10713,CID000216239,1436
10714,CID000216239,2047
10715,CID000216239,2044
10716,CID000216239,2042
10717,CID000216239,2043
10718,CID000216239,2041
10719,CID000216239,4294
10720,CID000216239,4296
10721,CID000216239,2048
10722,CID000216239,2049
10723,CID000216239,640
10724,CID000216239,5979
10725,CID000216239,167359
10726,CID000216239,4233
10727,CID000216239,415116
10728,CID000216239,3645
10729,CID000216239,11040
10730,CID000216239,9212
10731,CID000216239,7016
10732,CID000216239,4342
10733,CID000216239,7010
10734,CID000216239,2051
10735,CID000216239,2050
10736,CID000216239,4067
10737,CID000216239,51347
10738,CID000216239,51135
10739,CID000216239,2046
10740,CID000216239,57551
10741,CID000216239,284656
10742,CID000216239,7294
10743,CID000216239,7297
10744,CID000216239,225689
10745,CID000216239,5894
10746,CID000216239,1432
10747,CID000216239,7006
10748,CID000216239,1024
10749,CID000216239,57761
10750,CID000216239,1022
10751,CID000216239,28951
10752,CID000216239,4593
10753,CID000216239,83983
10754,CID000216239,6198
10755,CID000216239,2081
10756,CID000216239,558
10757,CID000216239,5292
10758,CID000216239,4293
10759,CID000216239,55872
10760,CID000216239,30811
10761,CID000216239,8569
10762,CID000216239,4921
10763,CID000216239,1969
10764,CID000216239,7075
10765,CID000216239,285220
10766,CID000216239,51086
10767,CID000216239,1445
10768,CID000216239,2872
10769,CID000216239,892
10770,CID000216239,55359
10771,CID000216239,3357
10772,CID000216239,54101
10773,CID000216239,10461
10774,CID000216239,3702
10775,CID000216239,3055
10776,CID000216239,3358
10777,CID000216239,51701
10778,CID000216239,8999
10779,CID000216239,4919
10780,CID000216239,4916
10781,CID000216239,4915
10782,CID000216239,8767
10783,CID000216239,3985
10784,CID000216239,91461
10785,CID000216239,2534
10786,CID000216239,695
10787,CID000057537,1816
10788,CID000057537,1812
10789,CID000057537,1813
10790,CID000003478,1576
10800,CID000130881,28234
10801,CID000130881,10599
10802,CID000060852,2224
10803,CID000060852,2222
10804,CID000060852,137682
10805,CID000000444,1128
10806,CID000000444,1129
10807,CID000000444,348932
10808,CID000000444,6536
10809,CID000000444,3269
10810,CID000000444,6534
10811,CID000000444,6535
10812,CID000000444,6532
10813,CID000000444,6533
10814,CID000000444,6530
10815,CID000000444,6531
10816,CID000000444,6538
10817,CID000000444,6539
10818,CID000000444,55117
10819,CID000000444,28968
10820,CID000000444,54716
10821,CID000000444,9152
10822,CID000000444,1133
10823,CID000000444,1132
10824,CID000000444,1131
10825,CID000000444,340024
10826,CID000000444,6529
10827,CID000000444,1557
10828,CID000000444,6540
10829,CID000000444,11254
10830,CID000000444,388662
10831,CID000002118,2558
10832,CID000002118,23476
10833,CID000002118,2554
10834,CID000002118,2555
10835,CID000002118,2556
10836,CID000003042,1128
10837,CID000003042,1129
10838,CID000003042,1133
10839,CID000003042,1814
10840,CID000003042,1131
10841,CID000003042,3274
10842,CID000003042,3357
10843,CID000003042,3356
10844,CID000003042,1132
10845,CID000003042,3269
10846,CID000003042,3358
10847,CID000002712,590
10848,CID000002712,221223
10849,CID000002712,222642
10850,CID000002712,22829
10851,CID000002712,57555
10852,CID000002712,1056
10853,CID000002712,706
10854,CID000002712,23491
10855,CID000002712,1066
10856,CID000002712,57502
10857,CID000002712,22871
10858,CID000002712,8824
10859,CID000002712,3269
10860,CID000002712,283848
10861,CID000002712,54413
10862,CID000000119,7018
10863,CID000000119,4241
10864,CID000000119,6532
10865,CID000000119,6533
10866,CID000000119,6530
10867,CID000000119,6531
10868,CID000000119,6538
10869,CID000000119,6539
10870,CID000000119,2569
10871,CID000000119,2568
10872,CID000000119,55117
10873,CID000000119,200959
10874,CID000000119,2561
10875,CID000000119,2560
10876,CID000000119,2563
10877,CID000000119,2562
10878,CID000000119,2565
10879,CID000000119,2564
10880,CID000000119,2567
10881,CID000000119,2566
10882,CID000000119,146206
10883,CID000000119,9568
10884,CID000000119,388662
10885,CID000000119,9152
10886,CID000000119,55604
10887,CID000000119,2628
10888,CID000000119,6529
10889,CID000000119,64850
10890,CID000000119,2554
10891,CID000000119,2555
10892,CID000000119,2556
10893,CID000000119,2557
10894,CID000000119,2558
10895,CID000000119,18
10896,CID000000119,6540
10897,CID000000119,2572
10898,CID000000119,2570
10899,CID000000119,2571
10900,CID000000119,64902
10901,CID000000119,2559
10902,CID000000119,85007
10903,CID000002369,1269
10904,CID000002369,124274
10905,CID000002369,2849
10906,CID000002369,2847
10907,CID000002369,2844
10908,CID000002369,2845
10909,CID000002369,2842
10910,CID000002369,54112
10911,CID000002369,136
10912,CID000002369,135
10913,CID000002369,134
10914,CID000002369,10692
10915,CID000002369,9287
10916,CID000002369,9283
10917,CID000002369,4985
10918,CID000002369,4987
10919,CID000002369,10663
10920,CID000002369,4988
10921,CID000002369,27201
10922,CID000002369,4889
10923,CID000002369,221391
10924,CID000002369,2850
10925,CID000002369,84539
10926,CID000002369,84634
10927,CID000002369,4887
10928,CID000002369,54329
10929,CID000002369,54328
10930,CID000002369,10886
10931,CID000002369,10887
10932,CID000002369,729230
10933,CID000002369,23566
10934,CID000002369,10888
10935,CID000002369,9170
10936,CID000002369,6010
10937,CID000002369,56923
10938,CID000002369,2798
10939,CID000002369,128674
10940,CID000002369,10803
10941,CID000002369,319100
10942,CID000002369,23596
10943,CID000002369,94233
10944,CID000002369,3274
10945,CID000002369,285601
10946,CID000002369,2827
10947,CID000002369,53831
10948,CID000002369,1902
10949,CID000002369,338557
10950,CID000002369,1234
10951,CID000002369,1230
10952,CID000002369,1813
10953,CID000002369,1232
10954,CID000002369,1233
10955,CID000002369,1238
10956,CID000002369,2837
10957,CID000002369,2835
10958,CID000002369,2834
10959,CID000002369,2832
10960,CID000002369,2831
10961,CID000002369,2830
10962,CID000002369,344561
10963,CID000002369,2652
10964,CID000002369,3354
10965,CID000002369,5737
10966,CID000002369,1241
10967,CID000002369,8811
10968,CID000002369,3351
10969,CID000002369,83550
10970,CID000002369,3350
10971,CID000002369,623
10972,CID000002369,2861
10973,CID000002369,64106
10974,CID000002369,3352
10975,CID000002369,339403
10976,CID000002369,153
10977,CID000002369,7852
10978,CID000002369,83873
10979,CID000002369,152
10980,CID000002369,155
10981,CID000002369,9038
10982,CID000002369,134864
10983,CID000002369,64582
10984,CID000002369,4829
10985,CID000002369,5540
10986,CID000002369,3361
10987,CID000002369,3362
10988,CID000002369,3363
10989,CID000002369,186
10990,CID000002369,187
10991,CID000002369,185
10992,CID000002369,2587
10993,CID000002369,9293
10994,CID000002369,5021
10995,CID000002369,57007
10996,CID000002369,4986
10997,CID000002369,118442
10998,CID000002369,8477
10999,CID000002369,4157
11000,CID000002369,84109
11001,CID000002369,2925
11002,CID000002369,5956
11003,CID000002369,6752
11004,CID000002369,6753
11005,CID000002369,350383
11006,CID000002369,6751
11007,CID000002369,6754
11008,CID000002369,6755
11009,CID000002369,2693
11010,CID000002369,151
11011,CID000002369,150
11012,CID000002369,2862
11013,CID000002369,2863
11014,CID000002369,887
11015,CID000002369,886
11016,CID000002369,554
11017,CID000002369,4886
11018,CID000002369,552
11019,CID000002369,59340
11020,CID000002369,3062
11021,CID000002369,3061
11022,CID000002369,4923
11023,CID000002369,1816
11024,CID000002369,5729
11025,CID000002369,4161
11026,CID000002369,4160
11027,CID000002369,11245
11028,CID000002369,7201
11029,CID000002369,139760
11030,CID000002369,146
11031,CID000002369,147
11032,CID000002369,134391
11033,CID000002369,140
11034,CID000002369,51289
11035,CID000002369,611
11036,CID000002369,148
11037,CID000002369,3355
11038,CID000002369,5734
11039,CID000002369,3357
11040,CID000002369,3356
11041,CID000002369,5731
11042,CID000002369,10316
11043,CID000002369,5733
11044,CID000002369,5732
11045,CID000002369,5739
11046,CID000002369,3358
11047,CID000002369,23620
11048,CID000002369,5995
11049,CID000002369,56413
11050,CID000002369,1812
11051,CID000002369,6915
11052,CID000002369,4158
11053,CID000002369,4159
11054,CID000002369,11250
11055,CID000002369,1814
11056,CID000002369,8484
11057,CID000002369,81491
11058,CID000002369,83551
11059,CID000002369,680
11060,CID000002369,11255
11061,CID000003510,1142
11062,CID000003510,1143
11063,CID000003510,1140
11064,CID000003510,1141
11065,CID000003510,1146
11066,CID000003510,1144
11067,CID000003510,89832
11068,CID000003510,3757
11069,CID000003510,9177
11070,CID000003510,1145
11071,CID000003510,3363
11072,CID000003510,285242
11073,CID000003510,1139
11074,CID000003510,1138
11075,CID000003510,170572
11076,CID000003510,1137
11077,CID000003510,1136
11078,CID000003510,1135
11079,CID000003510,1134
11080,CID000003510,200909
11081,CID000003510,3359
11082,CID000003510,57053
11083,CID000003510,55584
11084,CID000003510,8973
11085,CID000003066,1269
11086,CID000003066,124274
11087,CID000003066,2849
11088,CID000003066,2847
11089,CID000003066,2844
11090,CID000003066,2845
11091,CID000003066,2842
11092,CID000003066,54112
11093,CID000003066,136
11094,CID000003066,135
11095,CID000003066,134
11096,CID000003066,10692
11097,CID000003066,9287
11098,CID000003066,9283
11099,CID000003066,4985
11100,CID000003066,4987
11101,CID000003066,10663
11102,CID000003066,4988
11103,CID000003066,27201
11104,CID000003066,4889
11105,CID000003066,221391
11106,CID000003066,2850
11107,CID000003066,84539
11108,CID000003066,84634
11109,CID000003066,4887
11110,CID000003066,54329
11111,CID000003066,54328
11112,CID000003066,10886
11113,CID000003066,10887
11114,CID000003066,729230
11115,CID000003066,23566
11116,CID000003066,10888
11117,CID000003066,9170
11118,CID000003066,6010
11119,CID000003066,56923
11120,CID000003066,2798
11121,CID000003066,128674
11122,CID000003066,10803
11123,CID000003066,319100
11124,CID000003066,23596
11125,CID000003066,94233
11126,CID000003066,3274
11127,CID000003066,285601
11128,CID000003066,2827
11129,CID000003066,53831
11130,CID000003066,1902
11131,CID000003066,338557
11132,CID000003066,1234
11133,CID000003066,1230
11134,CID000003066,1813
11135,CID000003066,1232
11136,CID000003066,1233
11137,CID000003066,1238
11138,CID000003066,2837
11139,CID000003066,2835
11140,CID000003066,2834
11141,CID000003066,2832
11142,CID000003066,2831
11143,CID000003066,2830
11144,CID000003066,344561
11145,CID000003066,2652
11146,CID000003066,3354
11147,CID000003066,5737
11148,CID000003066,1241
11149,CID000003066,8811
11150,CID000003066,3351
11151,CID000003066,83550
11152,CID000003066,3350
11153,CID000003066,623
11154,CID000003066,2861
11155,CID000003066,64106
11156,CID000003066,3352
11157,CID000003066,339403
11158,CID000003066,153
11159,CID000003066,7852
11160,CID000003066,83873
11161,CID000003066,152
11162,CID000003066,155
11163,CID000003066,9038
11164,CID000003066,134864
11165,CID000003066,64582
11166,CID000003066,4829
11167,CID000003066,5540
11168,CID000003066,3361
11169,CID000003066,3362
11170,CID000003066,3363
11171,CID000003066,186
11172,CID000003066,187
11173,CID000003066,185
11174,CID000003066,2587
11175,CID000003066,9293
11176,CID000003066,5021
11177,CID000003066,57007
11178,CID000003066,4986
11179,CID000003066,118442
11180,CID000003066,8477
11181,CID000003066,4157
11182,CID000003066,84109
11183,CID000003066,2925
11184,CID000003066,5956
11185,CID000003066,6752
11186,CID000003066,6753
11187,CID000003066,350383
11188,CID000003066,6751
11189,CID000003066,6754
11190,CID000003066,6755
11191,CID000003066,2693
11192,CID000003066,151
11193,CID000003066,150
11194,CID000003066,2862
11195,CID000003066,2863
11196,CID000003066,887
11197,CID000003066,886
11198,CID000003066,554
11199,CID000003066,4886
11200,CID000003066,552
11201,CID000003066,59340
11202,CID000003066,3062
11203,CID000003066,3061
11204,CID000003066,4923
11205,CID000003066,1816
11206,CID000003066,5729
11207,CID000003066,4161
11208,CID000003066,4160
11209,CID000003066,11245
11210,CID000003066,7201
11211,CID000003066,139760
11212,CID000003066,146
11213,CID000003066,147
11214,CID000003066,134391
11215,CID000003066,140
11216,CID000003066,51289
11217,CID000003066,611
11218,CID000003066,148
11219,CID000003066,3355
11220,CID000003066,5734
11221,CID000003066,3357
11222,CID000003066,3356
11223,CID000003066,5731
11224,CID000003066,10316
11225,CID000003066,5733
11226,CID000003066,5732
11227,CID000003066,5739
11228,CID000003066,3358
11229,CID000003066,23620
11230,CID000003066,5995
11231,CID000003066,56413
11232,CID000003066,1812
11233,CID000003066,6915
11234,CID000003066,4158
11235,CID000003066,4159
11236,CID000003066,11250
11237,CID000003066,1814
11238,CID000003066,8484
11239,CID000003066,81491
11240,CID000003066,83551
11241,CID000003066,680
11242,CID000003066,11255
11243,CID000074989,1723
11244,CID000060877,1633
11245,CID000003198,1128
11246,CID000003198,1544
11247,CID000003198,6916
11248,CID000003198,4988
11249,CID000003198,1557
11250,CID000003198,1559
11251,CID000003198,1132
11252,CID000003198,1131
11253,CID000003198,7226
11254,CID000003198,1586
11255,CID000003198,3274
11256,CID000003198,1565
11257,CID000003198,3357
11258,CID000003198,6532
11259,CID000003198,3350
11260,CID000003198,6531
11261,CID000003198,4985
11262,CID000003198,1576
11263,CID000051263,1269
11264,CID000051263,124274
11265,CID000051263,2849
11266,CID000051263,2847
11267,CID000051263,2844
11268,CID000051263,2845
11269,CID000051263,2842
11270,CID000051263,54112
11271,CID000051263,136
11272,CID000051263,135
11273,CID000051263,134
11274,CID000051263,10692
11275,CID000051263,9287
11276,CID000051263,9283
11277,CID000051263,4985
11278,CID000051263,4987
11279,CID000051263,10663
11280,CID000051263,4988
11281,CID000051263,27201
11282,CID000051263,4889
11283,CID000051263,221391
11284,CID000051263,2850
11285,CID000051263,84539
11286,CID000051263,84634
11287,CID000051263,4887
11288,CID000051263,54329
11289,CID000051263,54328
11290,CID000051263,10886
11291,CID000051263,10887
11292,CID000051263,729230
11293,CID000051263,23566
11294,CID000051263,10888
11295,CID000051263,9170
11296,CID000051263,6010
11297,CID000051263,56923
11298,CID000051263,2798
11299,CID000051263,128674
11300,CID000051263,10803
11301,CID000051263,319100
11302,CID000051263,23596
11303,CID000051263,94233
11304,CID000051263,3274
11305,CID000051263,285601
11306,CID000051263,2827
11307,CID000051263,53831
11308,CID000051263,1902
11309,CID000051263,338557
11310,CID000051263,1234
11311,CID000051263,1230
11312,CID000051263,1813
11313,CID000051263,1232
11314,CID000051263,1233
11315,CID000051263,1238
11316,CID000051263,2837
11317,CID000051263,2835
11318,CID000051263,2834
11319,CID000051263,2832
11320,CID000051263,2831
11321,CID000051263,2830
11322,CID000051263,344561
11323,CID000051263,2652
11324,CID000051263,3354
11325,CID000051263,5737
11326,CID000051263,1241
11327,CID000051263,8811
11328,CID000051263,3351
11329,CID000051263,83550
11330,CID000051263,3350
11331,CID000051263,623
11332,CID000051263,2861
11333,CID000051263,64106
11334,CID000051263,3352
11335,CID000051263,339403
11336,CID000051263,153
11337,CID000051263,7852
11338,CID000051263,83873
11339,CID000051263,152
11340,CID000051263,155
11341,CID000051263,9038
11342,CID000051263,134864
11343,CID000051263,64582
11344,CID000051263,4829
11345,CID000051263,5540
11346,CID000051263,3361
11347,CID000051263,3362
11348,CID000051263,3363
